pays,lat,long,long_dest,lat_dest,User
Muncie,-85.3865271,40.1936892,37.879030099999994,-4.779535727995244,1
N Ireland,-6.1353429,53.2455515,37.879030099999994,-4.779535727995244,1
Naas,15.6041668,47.2457116,37.879030099999994,-4.779535727995244,1
Namur,4.8661892,50.4665284,37.879030099999994,-4.779535727995244,1
Neung Sur Beuvron,1.8062609,47.5344879,37.879030099999994,-4.779535727995244,1
川崎,139.6969517,35.5313543,37.879030099999994,-4.779535727995244,1
宮崎,131.4319822,31.9157563,37.879030099999994,-4.779535727995244,1
奈良,135.8189494,34.6807963,37.879030099999994,-4.779535727995244,1
New Zealand,172.8344077,-41.5000831,37.879030099999994,-4.779535727995244,1
Newcastle upon Tyne,-1.6131572,54.9738474,37.879030099999994,-4.779535727995244,1
North East England,-2.072286650050725,55.1314061,37.879030099999994,-4.779535727995244,1
Northern NJ,-74.68458580402051,40.08852665,37.879030099999994,-4.779535727995244,1
