,long,lat,userId
71161,-5.35052877,42.47172689,158694405
71165,-1.2466179,43.1431011,482340743
71184,-8.0,42.9167,1172457847
71187,-8.85857,42.60821,383380226
71189,-7.32672,42.73074,728393482964865024
71191,-6.94581,42.66585,602862244
71213,-4.8322244,41.6329445,412448011
71220,36.8878157,55.4883244,24669750
71223,-8.93015894,42.58724613,383380226
71225,-6.84402298,42.62596073,602862244
71236,-1.6463,42.8166,424282097
71240,-6.76439218,42.59457949,602862244
71257,-105.109815,39.614151,63591826
71280,-5.0327,42.37044,158694405
71295,-8.54558766,42.88051823,228092964
71328,-3.8632712,40.3919669,28769849
71330,-3.43643579,42.37558075,264742637
71331,-8.0,42.9167,1172457847
71337,-65.2807021,-26.892137,719114568
71343,-3.43643579,42.37558075,264742637
71371,-3.30964873,42.38847497,264742637
71384,-8.916355,42.1293801,388471777
71394,-6.4796921,42.52191367,602862244
71405,-7.32672,42.73074,2444994902
71416,-8.54580994,42.88002105,82848222
71420,-6.22956931,43.55959056,40294117
71429,-4.45,41.38333333,1321087574
71458,-4.76813,42.29129,158694405
71466,-6.457719,42.499037,602862244
71472,-8.0,42.9167,1172457847
71495,34.266924,29.393973,3520822337
71510,1.3800986,38.6404797,2695098554
71515,-3.0,40.0,1019969486051561478
71516,-6.34212712,42.4912753,602862244
71524,-6.28436499,42.48164972,602862244
71568,-5.6313015,42.5471618,2260461818
71579,-4.44806,42.27008,158694405
71586,-8.6323091,42.8237296,176201124
71589,-8.64266813,42.60301331,228092964
71607,-2.89629,42.41187,264742637
71621,-9.2298264,38.6913748,149522302
71623,-8.54460597038269,42.88057522520878,176201124
71656,-5.68852145,42.98506825,886629714
71660,-8.54432,42.87684,720620383
71664,-4.14135,42.28637,46757169
71665,-6.01761,42.45437,602862244
71682,-8.360496467183635,42.90552729321628,176201124
71696,-8.1401456,42.3826069,2873520058
71749,-18.1606948,27.6377504,381971369
71752,-2.6234,42.40408,264742637
71755,-8.60896,42.28186,228092964
71756,-2.55227088,42.41618328,264742637
71759,-5.676125913354187,43.54201871408309,15164012
71761,-4.14135,42.28637,158694405
71763,-5.882506,42.458405,602862244
71770,-8.4220263,42.8733828,176201124
71771,-8.4220263,42.8733828,176201124
71780,-0.0635694,44.2055311,799721663948582912
71783,-1.167773,52.9539959,84317330
71801,-8.4220263,42.8733828,176201124
71844,-5.57,42.6056,2444994902
71853,-8.54432,42.87684,283042759
71883,-3.81762,42.34905,158694405
71906,-2.68889,42.40529,2658202847
71910,-8.86343546,42.49466754,16339363
71948,-7.9995922,42.8164467,176201124
71968,-8.61667,41.15,2880931653
71977,-8.60896,42.28186,228092964
71983,-5.358388,43.485061,15164012
71998,-7.4705534,43.5864672,748238393155424256
72015,-7.8594815845171455,42.87408620844971,176201124
72035,-8.0,42.9167,1172457847
72042,-0.259465,51.417277,40534376
72047,-0.5410493,42.6976036,3963413596
72052,-1.23743,43.16334,2444994902
72057,-3.6986,42.344,2444994902
72059,-3.6986,42.344,2444994902
72072,-7.7660515,42.7556589,176201124
72073,32.916667,34.783333,602862244
72076,-8.54007044,42.88186901,16339363
72078,-8.54432,42.87684,23612182
72144,-2.9525,42.44194444,23491557
72148,-3.24219,42.41405,158694405
72149,-2.9860102,43.2136542,1449594908
72185,-5.58570846,42.59872024,409271882
72190,-8.01695452,42.91494964,1172457847
72220,-7.4705534,43.5864672,748238393155424256
72244,-8.3473431,43.4533012,4010630872
72336,-7.868607377043358,42.873169231911625,1021715340
72352,-8.01695452,42.91494964,1172457847
72356,-2.9860102,43.2136542,1449594908
72399,-8.8688178,41.8731254,355731583
72403,-8.011917,42.91340125,16339363
72432,-1.31987,43.0087,1019969486051561478
72463,-1.31987,43.0087,164684862
72478,-3.6996274,42.33506696,266868053
72486,8.94729,45.95475,1172457847
72513,-8.1340903,42.8743764,97198017
72548,1.75297,41.52061,309538035
72552,-7.85881743,42.87427983,16339363
72581,-8.61093779,41.16109726,2375788202
72601,-8.545732498168945,42.8804533670607,1143759316580626432
72618,-7.03333,42.7167,177856894
72642,-4.8322244,41.6329445,412448011
72659,-8.011917,42.91340125,306922708
72710,-79.639319,43.403221,1009096638391029761
72719,2.0524766,41.3170475,87297073
72720,-3.68205556,40.41355556,228092964
72723,-8.74763541,42.91053948,142357015
72727,-8.6323091,42.8237296,711535177969889281
72729,-8.6323091,42.8237296,711535177969889281
72730,-8.6323091,42.8237296,711535177969889281
72731,-8.6323091,42.8237296,711535177969889281
72741,-4.04324,42.41552,457566493
72743,-2.10266,42.62801,158694405
72766,-6.2004184,40.4353743,3020523243
72775,-8.6323091,42.8237296,337187694
72776,-8.6323091,42.8237296,337187694
72777,-8.6323091,42.8237296,337187694
72861,-8.4220263,42.8733828,337187694
72877,-111.64899359,35.19843564,17028222
72879,-3.8890505,43.4344623,15164012
72881,-1.23722222,43.16222222,1019969486051561478
72896,32.916667,34.783333,602862244
72911,-4.6007999,42.34035,15777032
72931,-6.5468143,53.178753,1021715340
72933,-4.8165979,40.5605685,3058705402
72957,-7.78009238,42.85876684,2832491325
72960,32.916667,34.783333,602862244
72970,121.0552597,14.54130953,167638813
72989,-3.78718592,43.48116504,333727968
72992,-8.6323091,42.8237296,54208750
72997,-8.3012515,42.8433824,337187694
72998,-8.3012515,42.8433824,337187694
72999,-8.3012515,42.8433824,337187694
73000,-8.3012515,42.8433824,337187694
73001,-8.3012515,42.8433824,337187694
73043,-8.01695452,42.91494964,1172457847
73049,-9.2995163,41.8078139,892635298450087936
73092,-7.44474056,42.76898868,14534157
73103,-8.4104,43.3636,1030567609719316480
73132,-5.68852145,42.98506825,886629714
73139,-8.3846503,43.304056,120198770
73147,-8.9008856,42.0489184,495359169
73156,-7.9995922,42.8164467,337187694
73157,-7.9995922,42.8164467,337187694
73158,-7.9995922,42.8164467,337187694
73159,-7.9995922,42.8164467,337187694
73167,-1.53851998,42.90346273,158694405
73195,-8.54432,42.87684,3391882527
73198,-8.01695452,42.91494964,1172457847
73208,-8.4104,43.3636,189100855
73212,-7.32779,42.72933,728393482964865024
73220,-8.6323091,42.8237296,358130796
73222,-7.75737722,43.17461064,1072810767215398912
73255,-8.54508571,42.88046444,636383140
73256,-1.6946203,42.7890168,2479861088
73274,-8.3012515,42.8433824,419087789
73304,-8.0758564,43.6192265,15228746
73307,-101.72715701,19.83924561,333727968
73311,-8.54558766,42.88051823,884241716
73318,-7.32672,42.73074,728393482964865024
73323,-7.7660515,42.7556589,337187694
73324,-7.7660515,42.7556589,337187694
73325,-7.7660515,42.7556589,337187694
73327,-8.86122468,41.90220315,864977708
73342,-8.54558766,42.88051823,189100855
73355,-8.54558766,42.88051823,189100855
73372,-5.8829,42.45904,36289454
73378,8.94729,45.95475,1172457847
73392,-1.69985,37.67495,425786748
73407,-6.712964,42.3851921,122692704
73418,-8.64784,42.43364,1478470782
73419,-4.01347715,43.25859022,333727968
73440,-8.54469816,42.8800507,1125746312
73486,-7.9995922,42.8164467,419087789
73499,-8.44349446,42.96809177,189100855
73504,-8.69758199,38.01404184,182361740
73505,-124.848975,45.543542,519634923
73513,-8.6323091,42.8237296,281742223
73527,-1.2466179,43.1431011,381971369
73535,-7.5959132,43.2540465,27271017
73539,-1.573648,53.309898,1058382302
73554,-8.54432,42.87684,417993096
73555,-1.31987,43.0087,193871740
73558,-8.01695452,42.91494964,1172457847
73564,-3.8890049,40.3120713,1291729274
73606,-3.5462489,43.4621014,87297073
73621,-8.36253,42.9044,1125746312
73648,-8.54554,42.88068,30907266
73649,-7.36667,42.7833,30907266
73651,-7.36667,42.7833,30907266
73652,-7.36667,42.7833,30907266
73654,-7.90691801,42.76401424,30907266
73667,-8.4220263,42.8733828,281742223
73676,-124.848975,45.543542,519634923
73677,-124.848975,45.543542,519634923
73684,-8.36356105,43.15065165,189100855
73685,-5.024592605439566,42.37217710415911,2684738255
73708,-79.959313,43.286245,368266625
73725,8.94729,45.95475,1172457847
73751,-8.1340903,42.8743764,389676166
73773,-1.6427329843281766,42.81354339055641,2263326794
73784,-8.6068,42.28684,636383140
73814,-7.4705534,43.5864672,748238393155424256
73819,8.104936,43.9209322,48998389
73828,-1.81295,42.67134,360677044
73829,-1.81295,42.67134,360677044
73831,-1.81295,42.67134,360677044
73843,-7.54317,42.6978274,419087789
73851,-8.4104,43.3636,2880931653
73853,-8.8113525,41.4661363,495359169
73868,-7.99886241,42.90881673,1125746312
73871,-6.23134698,43.56229825,15493024
73879,-8.21193,43.27994,189100855
73943,-6.32127,42.643,492088789
73968,-7.4705534,43.5864672,748238393155424256
73971,-3.0696,54.4695,2765536072
73983,-3.6997962,37.1359031,360392264
74015,-6.76776805,42.46128141,492088789
74018,-7.86733857,42.87346692,1125746312
74022,-8.54558766,42.88051823,133020299
74031,-8.1718823,43.4072585,189100855
74041,-6.457719,42.499037,287839465
74069,-6.58795,42.53687,492088789
74101,139.469163997617,35.5246119996656,1068845616871038976
74122,103.749959507073,1.2123138339349,40141568
74128,-8.6836364,42.7140162,120198770
74151,-6.593715,42.543951,492088789
74154,-8.54432,42.87684,859490563267153920
74155,-3.5462489,43.4621014,15228746
74159,-8.54432,42.87684,859490563267153920
74168,-1.2466179,43.1431011,549726451
74180,-7.61752788,42.80585897,1125746312
74194,-6.46017555,42.50095402,492088789
74195,-8.11072,42.6578,270269643
74209,-8.15252403,43.51362952,189100855
74219,-8.54432,42.87684,270269643
74266,-8.64266813,42.60301331,448825873
74293,-8.54432,42.87684,281220426
74326,-2.80566,54.05401,2765536072
74328,-8.65115061,42.60365551,535139507
74342,-7.32672,42.73074,1125746312
74346,-8.6323091,42.8237296,102742884
74349,-8.01695452,42.91494964,1172457847
74407,-8.92811412,42.58751158,133020299
74414,-8.92811412,42.58751158,133020299
74452,-7.4705534,43.5864672,748238393155424256
74458,-9.27186019,42.88301981,127359323
74466,-7.9995922,42.8164467,1151908582771871744
74469,-8.4220263,42.8733828,102742884
74497,-3.704472,42.340806,497715984
74517,-58.37768,-34.613464,3317841790
74528,-6.712964,42.3851921,122692704
74532,-8.54460597038269,42.88057522520878,3520822337
74583,-8.6323091,42.8237296,231396707
74604,-2.90269,54.0475,2765536072
74610,-8.87762253,42.48885337,133020299
74614,-2.5465946,42.360175,86048943
74631,-6.09136,40.03621928,183355542
74673,-1.81295,42.67134,631239171
74675,-7.32672,42.73074,728393482964865024
74683,-8.61667,41.15,636383140
74696,-8.619463,42.31005,535139507
74701,-7.86851355,42.87300021,1172457847
74702,-8.54673,42.88185,1478470782
74705,-8.54564667,42.88055557,4010630872
74707,-7.1827515,42.8813853,805894013584834561
74723,-5.87666667,42.46388889,492088789
74742,-0.55300563,42.26017017,482789817
74749,-7.32672,42.73074,728393482964865024
74751,-7.91441914,42.87804953,1083757701874806784
74759,-8.54564667,42.88055557,49411494
74772,-122.16171,47.7110752,781586395718676481
74774,-7.85926416,42.87405579,1083757701874806784
74788,-7.4705534,43.5864672,748238393155424256
74794,-94.8464,39.7686,20794662
74800,-2.90639,54.37957,2765536072
74812,-7.24056,42.75661,269908966
74815,-5.547856986522675,43.50264934778486,3520822337
74821,1.839399,43.690391,264131802
74842,-8.0037342,42.2881793,921829225
74880,-3.8890049,40.3120713,824167561
74887,-6.80856,42.60946,1125746312
74904,121.46409866,25.03194118,1536098234
74907,-5.69721125,42.56230054,492088789
74920,-7.78105549,42.85977967,1083757701874806784
74955,-3.1186185,40.8480795,217016090
75005,-7.04406676,42.70779095,269908966
75010,-6.712964,42.3851921,122692704
75016,-2.9923099,53.74776,2765536072
75084,-9.2635471,42.90844,403489011
75116,-9.2629074,42.9089325,1026717690931625984
75215,-2.78175623,54.04562696,2765536072
75224,-8.6323091,42.8237296,423288603
75231,-2.73348671,42.41739399,497715984
75233,-8.4712842,43.3013771,852843056046931968
75247,-8.81640179,42.11336249,1126070593
75250,-8.54558766,42.88051823,439287950
75290,-8.015580615321573,43.06201524019982,3520822337
75328,-8.53629,42.89177,292008724
75332,-7.24056,42.75661,1083757701874806784
75351,-9.27186019,42.88301981,48147510
75352,-9.27186019,42.88301981,48147510
75353,-9.27186019,42.88301981,48147510
75358,-94.8464,39.7686,20794662
75380,-4.8322244,41.6329445,412448011
75387,-1.269272,43.0428104,1092264825105891330
75388,-9.27186019,42.88301981,246234064
75422,-2.5422324,42.4290487,145755108
75440,-8.0238156,42.2662816,412448011
75441,-1.92355156,43.33251386,3064815322
75444,-8.54407365,42.88140351,412448011
75476,-8.54469816,42.8800507,480684511
75511,-8.54460597038269,42.88057522520878,25055431
75533,-8.54432,42.87684,27081214
75537,-8.54508571,42.88046444,27081214
75540,-6.36434555,38.50975861,17028222
75552,-9.03366129,42.98683973,292008724
75562,-1.3523429,43.0197435,1092264825105891330
75570,-1.2466179,43.1431011,1092264825105891330
75576,-8.54469816,42.8800507,246234064
75593,-8.54469816,42.8800507,37756723
75616,-8.3012515,42.8433824,3288226895
75619,-6.60995143,43.27210171,107796604
75632,-8.36049647,42.90552729,480684511
75646,-8.54469816,42.8800507,246234064
75649,-8.5469096,42.88209125,246234064
75652,-8.54432,42.87684,246234064
75669,-9.263901419232146,42.907386258591714,3520822337
75684,-8.6984109,42.3430948,2696417845
75685,-1.5970252,42.8351201,581538737
75694,-58.160874,-35.031373,2949878511
75702,-8.6323091,42.8237296,412448011
75716,-8.54432,42.87684,292008724
75733,-7.9995922,42.8164467,3288226895
75746,-2.217258,51.568928,1135093358353928192
75775,-2.19218,42.5683,764462966
75785,-7.90691801,42.76401424,246234064
75786,-8.07653763,42.91617157,246234064
75791,-7.86733857,42.87346692,1172457847
75795,-9.271696432169037,42.883511320155556,3520822337
75800,-8.15602676,42.92877674,480684511
75801,-8.54432,42.87684,44056285
75836,-8.7248383,42.8227852,412448011
75855,-8.54251,42.88214,1001747874542125056
75890,-8.60672628,42.34891389,27081214
75891,-8.60672628,42.34891389,27081214
75896,-71.06962014,42.35395961,2880931653
75915,-8.84963,42.11975,31569370
75944,-7.7660515,42.7556589,3288226895
75964,-3.8890049,40.3120713,824167561
75989,-7.86851355,42.87300021,1172457847
76004,-7.99886241,42.90881673,246234064
76006,-7.90691801,42.76401424,246234064
76008,-7.96483979,42.88787962,246234064
76019,-8.54469816,42.8800507,17053937
76059,-8.54460597038269,42.88057522520878,3520822337
76061,-8.606823,42.3459,918421776954216449
76109,-9.27186019,42.88301981,17053937
76111,-9.27186019,42.88301981,17053937
76113,-8.63140047,42.55546104,27081214
76114,-8.63140047,42.55546104,27081214
76116,-8.7255592,42.5665948,412448011
76124,-1.64168344,42.81956423,1073861010
76134,-6.9039356,42.5787931,406229004
76151,-2.5422324,42.4290487,269836863
76152,-8.6984109,42.3430948,547223333
76177,-7.7,42.8333,246234064
76179,-7.7,42.8333,246234064
76185,-6.712964,42.3851921,122692704
76190,-7.86733857,42.87346692,1172457847
76199,-6.5468143,53.178753,94171362
76205,-7.61752788,42.80585897,480684511
76208,-7.41582057,42.77740241,1034603642
76270,-5.64190893,42.82510356,293625422
76306,-6.712964,42.3851921,406229004
76322,-6.9039356,42.5787931,533782738
76330,-2.62347016,42.31819161,4507928361
76339,-7.54317,42.6978274,507148978
76356,-1.6946203,42.7890168,966332958071246851
76371,-8.361716341152341,42.90539607538026,891199304
76373,-8.54432,42.87684,980915647587725312
76379,-7.04406676,42.70779095,277520799
76382,-7.42130233,42.77869743,246234064
76383,-7.41493858,42.77749045,246234064
76399,-8.15782209,42.93902585,306922708
76408,-7.1569392621370165,42.73092236121637,254006922
76418,-8.65237,42.43246,2375788202
76458,-6.4267424,42.3980552,406229004
76460,-8.916355,42.1293801,1324710842
76461,-6.53261585,43.54383278,26972544
76462,-8.6174614,42.3074568,412448011
76476,-7.90691801,42.76401424,246234064
76503,-8.64747,42.51513,44056285
76505,-8.6174614,42.3074568,412448011
76512,-6.4757083,53.3508617,60399549
76513,-7.24056,42.75661,246234064
76517,-8.6323091,42.8237296,1324710842
76523,-8.545732498168945,42.8804533670607,18943853
76525,-7.24056,42.75661,480684511
76528,-4.6549149,41.9194959,914752588809211905
76535,-4.13145357,42.29116484,46757169
76538,-8.79752544,42.17125602,2375788202
76552,-7.90691801,42.76401424,246234064
76553,-7.90691801,42.76401424,246234064
76554,-8.54432,42.87684,720620383
76555,-7.90691801,42.76401424,246234064
76563,-7.04406676,42.70779095,246234064
76564,-7.04406676,42.70779095,246234064
76565,2.2600149,41.4606533,469243503
76569,-97.5349059,37.562483,16326864
76591,-2.4484,42.4653,611036557
76593,-2.37161,42.51416,611036557
76594,-2.28404,42.56095,611036557
76596,-2.27200543,42.52171051,611036557
76604,-8.60609691,42.20411203,412448011
76607,-9.27222222,42.8825,335612751
76639,-8.61601104,42.29431114,44056285
76644,-9.08985975,42.82279953,17053937
76662,-1.3445432,42.9950498,48998389
76672,-7.90691801,42.76401424,381143115
76694,-7.86851355,42.87300021,1172457847
76696,-8.36253,42.9044,239513167
76708,-6.6582291,43.3988269,3024110422
76710,-7.06667,42.8,246234064
76711,-7.00952225,42.68518664,246234064
76727,-3.68333,40.4,1478470782
76738,-7.04406676,42.70779095,4036893797
76760,-8.84975133,41.88817495,2375788202
76773,-2.5422324,42.4290487,406229004
76787,-6.80856,42.60946,246234064
76788,-6.80856,42.60946,246234064
76790,-6.72604,42.59872,246234064
76813,-6.46017555,42.50095402,48147510
76815,-8.54469816,42.8800507,95225094
76824,-2.19218,42.5683,611036557
76825,-8.6916387,42.1336181,412448011
76827,-2.19218,42.5683,611036557
76829,-2.10266,42.62801,611036557
76830,-2.0440385,42.65072695,611036557
76834,-6.63866441,42.57683224,246234064
76841,-8.1298828125,42.93053642579552,2541941466
76852,-1.91694444,42.88194444,146254178
76855,-6.96693053,42.67253903,1658853278
76861,-8.54538168,42.87934263,17053937
76874,-3.0,40.0,286059750
76882,-7.86733857,42.87346692,1172457847
76884,-8.54432,42.87684,192518397
76885,-8.54432,42.87684,192518397
76886,-8.54469816,42.8800507,17053937
76893,-6.41655,43.33389,243316295
76912,-2.19426,42.56909,611036557
76933,-6.66687,42.57854,246234064
76940,8.94729,45.95475,563012094
76951,14.376193,48.023547,321874815
76955,-8.54432,42.87684,61593714
76992,-2.03533,42.67265,611036557
76993,-1.94541961,42.6724737,611036557
76994,-1.88969,42.67732,611036557
76995,-1.88969,42.67732,611036557
76996,-7.61752788,42.80585897,101588124
76997,-1.86447,42.67114,611036557
76998,-8.36049647,42.90552729,95225094
77022,-1.50380089,42.93335415,502918238
77023,-58.37768,-34.613464,3317841790
77024,-5.653581619262694,43.541393617112035,30497354
77033,-8.46972628,42.89233861,17053937
77036,-8.33333,42.9333,17053937
77041,-4.60078,42.34034,1083757701874806784
77057,-6.58156844,42.54704197,246234064
77061,-6.38689635,42.4903627,246234064
77062,-7.86944444,42.87361111,1172457847
77063,-6.38678629,42.49019507,246234064
77065,-6.38678629,42.49019507,246234064
77078,-6.26103,43.40892,243316295
77081,-8.63333,42.0333,1126782952875134978
77083,-8.6323091,42.8237296,2931477860
77097,-2.03533,42.67265,611036557
77129,-8.79212944,41.5455944,2375788202
77131,-6.36148669,42.48892862,246234064
77158,-4.9502889,37.4229154,312775212
77166,-1.81295,42.67134,611036557
77167,-8.54432,42.87684,101588124
77170,-1.78555556,42.67944444,611036557
77171,-8.29364,42.89245,17053937
77172,-1.78555556,42.67944444,611036557
77173,-1.75891,42.71149,611036557
77174,-1.65,42.81666667,611036557
77179,-8.28208208,42.92587012,17053937
77181,-8.16359,42.92676,17053937
77197,-1.81295,42.67134,611036557
77228,-6.34212712,42.4912753,246234064
77229,-6.34212712,42.4912753,246234064
77231,-6.28436499,42.48164972,246234064
77232,-6.28436499,42.48164972,246234064
77239,-6.20778235,42.4624452,246234064
77240,-6.15946261,42.45536217,246234064
77241,-7.99954325,42.90948998,17053937
77244,-6.07104,43.38906,243316295
77254,-7.86667,42.8667,17053937
77262,-8.360496467183635,42.90552729321628,2931477860
77268,-8.1718823,43.4072585,265928850
77331,-6.15946261,42.45536217,246234064
77332,-7.20288,37.25533,408442221
77333,-6.10528711,42.46069336,246234064
77365,-5.6634,43.5421,430910902
77368,-1.6463,42.8166,611036557
77372,-1.56618177,42.87927223,611036557
77390,-6.05617,42.45722,246234064
77391,-6.05617,42.45722,246234064
77392,-6.05617,42.45722,246234064
77393,-6.05617,42.45722,246234064
77394,-6.05691612,42.45791403,246234064
77395,-5.90934,42.46994,246234064
77396,-6.05325,42.45766,246234064
77397,-5.88157,42.46368,246234064
77398,-5.88157,42.46368,246234064
77418,-9.18333333,38.7,44056285
77420,-7.41375,42.7802,239513167
77436,-7.61667,42.8,17053937
77448,3.85698438,7.36300952,822116386428387334
77453,-5.845,43.36,243316295
77462,-2.4481285,43.2600297,2294827842
77463,-6.3625892,43.3214061,843049857032114176
77464,-6.3625892,43.3214061,843049857032114176
77465,-6.3625892,43.3214061,843049857032114176
77471,-1.2365144,43.16385929,2403337865
77480,-1.6103,42.83117,611036557
77487,-8.67223,41.14766,2375788202
77491,-8.6323091,42.8237296,919152272
77501,-8.61318912,41.14029344,2375788202
77516,-94.8464,39.7686,20794662
77524,-6.472331960018221,43.54952085010339,3520822337
77528,-1.50380089,42.93335415,611036557
77529,-1.65,42.81666667,611036557
77530,-1.65,42.81666667,611036557
77533,-7.54317,42.6978274,424172759
77536,-5.57,42.6056,246234064
77540,-9.128615653035094,42.91471521419839,919152272
77546,-2.25752992,43.29538678,1248254095
77548,-3.8075091236651804,43.461272606004776,270824388
77549,-7.41375,42.7802,95225094
77556,-5.5507944,36.0502188,880767031288705024
77557,-7.41375,42.7802,95225094
77558,-7.61667,42.8,17053937
77561,-8.78156,41.53952,207736060
77565,-8.54460597038269,42.88057522520878,286900826
77567,-3.8740194,37.6287368,145755108
77572,-8.16359,42.92676,101588124
77574,-8.6191,41.5325,44056285
77575,-2.0680288,42.6310235,533782738
77581,-5.80903845,42.49434795,246234064
77587,-8.1924311,42.1796641,391509260
77591,-5.77201,43.2505,243316295
77598,-7.043811082935223,42.70783929454881,13595172
77607,-3.02618,42.45011,1073861010
77608,-5.69721125,42.56230054,246234064
77610,-5.68298,42.56901,246234064
77625,-1.7130803,42.7755894,3165863614
77633,-1.33643,42.98845,611036557
77635,-5.8690966,37.2474688,3539271
77641,1.83951676,41.59382116,28709963
77645,-63.39386,-41.035009,888086760168853504
77648,-8.54469816,42.8800507,5663262
77653,6.6335,46.5198,1428673584
77655,-6.7705761,40.1699644,727490650380374016
77656,-7.32672,42.73074,17053937
77657,-8.76996088,41.38734893,207736060
77664,-7.86762,43.049678,2931477860
77665,-7.32672,42.73074,17053937
77672,-4.2146012,42.1257125,4120326317
77673,-1.31987,43.0087,611036557
77677,-5.56715012,42.59871369,246234064
77679,-5.82876748,43.16040923,243316295
77686,-8.66667,41.4167,44056285
77687,-8.66667,41.4167,44056285
77688,-7.32672,42.73074,17053937
77695,-7.86667,42.8667,101588124
77705,-8.54251,42.88214,1001747874542125056
77707,-4.52175,41.21522,457566493
77712,-4.45,41.38333333,246234064
77714,-5.4593545,42.54608015,246234064
77721,-4.48814,41.15489,457566493
77728,-4.35226532,41.08786909,457566493
77740,-2.16295,43.2879,103881024
77742,-6.3230654,36.5257585,206353930
77750,-6.533032158627354,43.54581243778428,277950536
77752,-8.6323091,42.8237296,2147854533
77756,-7.241333,42.75582029,764462966
77758,-5.41512,42.49767,246234064
77759,-7.24056,42.75661,17053937
77766,-5.41561,42.49724,246234064
77768,-8.6323091,42.8237296,2147854533
77770,-8.72788879,41.27445038,207736060
77773,-1.79016,43.33956,1248254095
77789,-7.24056,42.75661,17053937
77798,-5.76667,43.0167,243316295
77799,-7.74845,42.8444,1172457847
77804,-4.72741895,41.64192672,457566493
77810,-5.21936,42.4234,246234064
77813,-5.21936,42.4234,246234064
77815,-7.24056,42.75661,17053937
77816,-5.21936,42.4234,246234064
77822,-7.61752788,42.80585897,101588124
77830,-1.1572861,42.5723515,56660843
77835,-8.545732498168945,42.8804533670607,404321210
77837,-8.61667,41.15,44056285
77853,-8.54432,42.87684,1327706401
77868,-8.54432,42.87684,1327706401
77875,-8.54432,42.87684,5663262
77878,-63.39386,-41.035009,888086760168853504
77892,-8.54432,42.87684,1327706401
77900,-64.237659,43.366298,1348447472
77902,-9.2995163,41.8078139,725726363219582976
77904,-8.457597,42.899789,2147854533
77914,-3.68333,40.4,1248254095
77927,-7.61667,42.8,1172457847
77937,-5.02618,42.37109,246234064
77943,-5.07814,42.38538,246234064
77945,-5.02618,42.37109,246234064
77949,-5.7211962,42.94568126,243316295
77954,-8.6323091,42.8237296,62698327
77956,-8.5297184,42.7437495,404321210
77966,-8.54460597038269,42.88057522520878,273013381
78003,-106.645646,25.837092,69096485
78004,-106.645646,25.837092,69096485
78013,-1.76152651,42.67226096,4858682272
78015,-58.37768,-34.613464,3317841790
78020,-8.4220263,42.8733828,62698327
78024,-8.54432,42.87684,165130366
78033,-8.4220263,42.8733828,62698327
78034,-2.72504,42.4189,1083757701874806784
78036,-1.98333,43.3167,103881024
78038,-8.3012515,42.8433824,2147854533
78041,-2.5597,42.43129,133671660
78054,-4.89056944,42.36260139,246234064
78055,-1.23743,43.16334,15102375
78060,-7.61667,42.8,1172457847
78065,-4.80422927,42.32906267,246234064
78067,-4.60078,42.34034,246234064
78081,-5.62837,42.79759,243316295
78142,-2.16666667,43.16666667,1097971058127310850
78152,-5.73958512,41.51413469,406474566
78153,-7.868607377043358,42.873169231911625,2147854533
78160,-8.54432,42.87684,513017755
78177,-4.40707855,42.26719926,246234064
78181,-4.34653,42.25885,246234064
78186,-7.868607377043358,42.873169231911625,2147854533
78210,-8.3012515,42.8433824,62698327
78211,-8.54469816,42.8800507,434394574
78212,-7.61667,42.8,1172457847
78220,-8.264704,42.5342268,404321210
78221,9.12727185,45.48963501,103881024
78230,-5.56715012,42.59871369,243316295
78244,9.12727185,45.48963501,103881024
78259,3.85698438,7.36300952,822116386428387334
78267,-5.1932454,43.4064115,3520822337
78272,-8.54432,42.87684,1969057098
78274,-8.36253,42.9044,434394574
78290,-7.86667,42.7333,3157396162
78291,-7.86667,42.7333,3157396162
78292,-7.86667,42.7333,3157396162
78293,-7.86667,42.7333,3157396162
78294,-7.86667,42.7333,3157396162
78295,-7.86667,42.7333,3157396162
78296,-2.81764,36.77267,243316295
78304,-7.90691801,42.76401424,228092964
78323,-7.9515692319721625,42.53871918964605,404321210
78332,-7.7660515,42.7556589,2147854533
78342,-7.61667,42.8,1172457847
78349,-1.174093,41.4518349,3064461227
78354,-4.25981,42.28721,246234064
78358,-3.8740194,37.6287368,2859835014
78365,-8.13109791,42.93052801,434394574
78368,-4.25981,42.28721,246234064
78370,-4.14135,42.28637,246234064
78371,-4.14135,42.28637,246234064
78372,-4.13614,42.29135,246234064
78380,-0.0345,39.9884,31569370
78383,-7.8880574,42.7180476,62698327
78387,-8.09875014,42.92619414,434394574
78391,-3.718590544684314,40.478740494656726,193284367
78394,-8.6779434,42.2301205,226360158
78432,-7.54317,42.6978274,2147854533
78434,-7.7660515,42.7556589,62698327
78442,-8.54432,42.87684,548037723
78448,-8.54432,42.87684,548037723
78456,-5.57,42.6056,246324977
78470,-7.7660515,42.7556589,62698327
78471,-8.360496467183635,42.90552729321628,871773318
78474,-7.54317,42.6978274,2147854533
78481,-3.26168997,42.40462182,1118837935628062721
78485,-8.5260862,41.4637145,3004195571
78486,-7.7660515,42.7556589,62698327
78492,-8.54432,42.87684,548037723
78499,-8.60896,42.28186,616569178
78502,-8.0486071,42.4239773,404321210
78508,-7.616380558084776,42.8075088442035,62698327
78520,-7.99954325,42.90948998,434394574
78528,-8.29543735,42.11986343,434394574
78535,-7.96483979,42.88787962,434394574
78538,-7.54317,42.6978274,62698327
78551,-8.6323091,42.8237296,1021964108189511681
78552,-8.6323091,42.8237296,3684851418
